episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
80733777,2026-06-19T20:22:15.8796139,1073.073453,1036.886964,2146.146906,2,4551834
80729545,2026-06-19T19:54:15.7671834,1073.038877,1064.147770,2146.077755,2,4849548
80737258,2026-06-19T20:46:15.8517509,1072.979649,1069.811577,2145.959298,2,4472063
80604163,2026-06-19T05:10:09.5782773,1072.965395,1061.737116,2145.930790,2,7126487
80590515,2026-06-19T03:34:09.4305552,1072.953389,1044.741733,2145.906778,2,4379679
80724841,2026-06-19T19:22:16.3926333,1072.862576,1022.478471,2145.725151,2,3686625
80674312,2026-06-19T13:38:16.5729900,1072.844540,1060.321971,2145.689080,2,5259473
80658671,2026-06-19T11:46:09.0266175,1072.833493,1060.524998,2145.666985,2,4109420
80651409,2026-06-19T10:50:09.4450509,1072.742715,1062.759146,2145.485430,2,1429387
80582256,2026-06-19T02:37:39.7727033,1072.697655,1063.164366,2145.395310,2,3126441
80753273,2026-06-19T22:42:50.2783210,1072.669893,1064.757486,2145.339785,2,3971109
80701205,2026-06-19T16:38:16.7670111,1072.666706,1070.945747,2145.333412,2,4070799
80568322,2026-06-19T00:57:40.9783747,1072.623052,1038.201728,2145.246104,2,9272812
80642193,2026-06-19T09:46:09.7446076,1072.551509,1053.599360,2145.103019,2,1006775
80754996,2026-06-19T22:54:50.4564966,1072.545716,1061.576890,2145.091431,2,3703653
80680020,2026-06-19T14:14:16.5817837,1072.452553,1060.920890,2144.905106,2,3517157
80632182,2026-06-19T08:34:12.9554293,1072.428014,1058.715533,2144.856029,2,5652449
80627446,2026-06-19T07:58:14.6446476,1072.420811,1062.325143,2144.841623,2,4016810
80695247,2026-06-19T15:58:17.6194797,1072.368493,1060.546806,2144.736985,2,3330271
80761591,2026-06-19T23:38:50.0254091,1072.314044,1057.318031,2144.628088,2,2726297
80744733,2026-06-19T21:42:49.9370286,1072.280062,1068.717996,2144.560125,2,4753309
80763177,2026-06-19T23:50:50.1209008,1072.186406,1042.759429,2144.372812,2,4277041
80762101,2026-06-19T23:42:50.1573529,1072.005916,1054.417105,2144.011832,2,3950284
80639379,2026-06-19T09:26:09.6518461,1071.984198,1041.728369,2143.968396,2,4614109
80764400,2026-06-19T23:58:52.4715623,1071.934383,1055.094420,2143.868766,2,3760692
80736707,2026-06-19T20:42:15.8625232,1071.781630,1043.256835,2143.563260,2,3416231
80642996,2026-06-19T09:50:09.4891386,1071.770583,1068.984555,2143.541166,2,4539936
80720505,2026-06-19T18:50:16.2486628,1071.749084,1062.688894,2143.498167,2,7010542
80678312,2026-06-19T14:02:16.3820111,1071.730451,1050.566437,2143.460902,2,4360251
80726835,2026-06-19T19:34:16.0442859,1071.687000,1057.647343,2143.373999,2,4224586
80749391,2026-06-19T22:14:50.1503655,1071.655091,1049.947286,2143.310182,2,3504821
80730750,2026-06-19T20:02:18.4457593,1071.641557,1067.463241,2143.283114,2,2931893
80575513,2026-06-19T01:49:39.9200915,1071.593749,1022.116376,2143.187499,2,5320741
80715369,2026-06-19T18:14:16.0897395,1071.589349,1038.558801,2143.178698,2,4361781
80710049,2026-06-19T17:38:21.3651122,1071.577841,1065.304844,2143.155683,2,3083987
80605285,2026-06-19T05:18:12.1780117,1071.517370,1056.974524,2143.034739,2,1629230
80652974,2026-06-19T11:02:09.0534840,1071.426204,1044.899529,2142.852409,2,3637951
80694563,2026-06-19T15:54:16.0692340,1071.374108,1036.319655,2142.748216,2,4813364
80678807,2026-06-19T14:06:16.2081985,1071.183347,1058.936325,2142.366695,2,5272389
80672085,2026-06-19T13:22:16.8077452,1071.096248,1061.664105,2142.192496,2,4033548
80761731,2026-06-19T23:38:50.2688451,1071.068231,1050.244107,2142.136461,2,4414345
80763152,2026-06-19T23:50:50.0711197,1071.065587,1053.226903,2142.131175,2,4159866
80681019,2026-06-19T14:22:16.2518763,1070.992830,1037.531226,2141.985659,2,4782147
80656830,2026-06-19T11:34:09.1577955,1070.956300,1062.538245,2141.912601,2,546652
80600169,2026-06-19T04:42:09.5739848,1070.951363,1038.891847,2141.902727,2,3585883
80685577,2026-06-19T14:50:16.2675575,1070.815181,1060.726212,2141.630361,2,4313162
80599459,2026-06-19T04:38:13.5393307,1070.807303,1026.531868,2141.614606,2,3714756
80647772,2026-06-19T10:26:09.3049080,1070.699585,1041.257096,2141.399171,2,3525637
80594514,2026-06-19T04:02:09.5128684,1070.684669,1063.102404,2141.369337,2,3809229
80646833,2026-06-19T10:18:10.0939710,1070.677981,1066.673047,2141.355963,2,4577509
80648924,2026-06-19T10:34:09.3156461,1070.607604,1064.025451,2141.215208,2,2566927
80650755,2026-06-19T10:46:09.3188224,1070.567591,1047.196115,2141.135183,2,7050672
80563942,2026-06-19T00:25:41.4211987,1070.548824,1061.115710,2141.097649,2,3846678
80652501,2026-06-19T10:58:12.3566871,1070.537887,1042.547549,2141.075774,2,5512509
80627831,2026-06-19T08:02:09.3671164,1070.357347,1064.868823,2140.714695,2,1331855
80669861,2026-06-19T13:06:09.5501406,1070.349176,1036.701859,2140.698352,2,4495815
80709078,2026-06-19T17:30:16.2023515,1070.309311,1067.791136,2140.618621,2,1001744
80600052,2026-06-19T04:42:09.4123054,1070.223818,1043.839005,2140.447636,2,5063236
80599515,2026-06-19T04:38:14.2247960,1070.210012,1069.762390,2140.420023,2,4252635
80597210,2026-06-19T04:22:09.5612463,1070.192425,1035.857911,2140.384849,2,3602135
80592286,2026-06-19T03:46:09.3097946,1070.116388,1034.198838,2140.232775,2,5116103
80714949,2026-06-19T18:10:18.9999144,1070.057163,1069.687045,2140.114326,2,3201334
80737753,2026-06-19T20:50:15.9813535,1070.017309,1063.731039,2140.034618,2,4994397
80651895,2026-06-19T10:54:09.3547468,1069.969090,1047.904331,2139.938179,2,6886681
80734800,2026-06-19T20:30:15.9613361,1069.950106,1068.576818,2139.900212,2,4152762
80741296,2026-06-19T21:18:17.3142150,1069.890964,1048.795603,2139.781928,2,3305098
80734266,2026-06-19T20:26:16.0846244,1069.804501,1068.903103,2139.609002,2,4277565
80712398,2026-06-19T17:54:16.1441370,1069.740998,1054.527692,2139.481996,2,2916765
80735421,2026-06-19T20:34:16.0135347,1069.726357,1060.825502,2139.452714,2,4829601
80651378,2026-06-19T10:50:09.3716026,1069.560443,1060.652413,2139.120886,2,5207134
80740340,2026-06-19T21:10:15.9837696,1069.491457,1040.920737,2138.982914,2,3186739
80730290,2026-06-19T19:58:18.6492415,1069.481138,1063.903587,2138.962276,2,5326724
80606406,2026-06-19T05:26:09.2815255,1069.468777,1043.449536,2138.937555,2,6285676
80761574,2026-06-19T23:38:49.9764379,1069.456420,1045.202301,2138.912841,2,3489257
80600076,2026-06-19T04:42:09.4439364,1069.446602,1046.680004,2138.893203,2,381172
80652582,2026-06-19T10:58:12.5784663,1069.428800,1064.158229,2138.857600,2,4286116
80662081,2026-06-19T12:10:09.6402443,1069.422346,1068.034536,2138.844693,2,4222356
80702332,2026-06-19T16:46:15.9225035,1069.418002,1063.748883,2138.836004,2,4595193
80710088,2026-06-19T17:38:21.4532651,1069.417680,1045.955188,2138.835361,2,5269285
80740301,2026-06-19T21:10:15.9185583,1069.351396,1068.241139,2138.702792,2,3947778
80715929,2026-06-19T18:18:17.4615072,1069.329559,1005.781801,2138.659117,2,4597453
80704016,2026-06-19T16:58:18.1746231,1069.288966,1059.848842,2138.577932,2,5832499
80642871,2026-06-19T09:50:09.2996867,1069.196876,1067.985706,2138.393752,2,2440544
80658066,2026-06-19T11:42:09.3449078,1069.191888,1055.138694,2138.383776,2,3985137
80641701,2026-06-19T09:42:09.3912208,1069.107297,1069.074153,2138.214593,2,3282864
80715439,2026-06-19T18:14:16.1862647,1069.004158,1058.276053,2138.008317,2,3830742
80659911,2026-06-19T11:54:09.4673907,1068.922671,1061.957647,2137.845343,2,4680447
80689414,2026-06-19T15:18:20.8455686,1068.899588,1064.484663,2137.799176,2,4308682
80737825,2026-06-19T20:50:16.0967107,1068.827231,1050.158662,2137.654462,2,5089646
80758369,2026-06-19T23:18:50.2050470,1068.825146,1042.730844,2137.650291,2,4186886
80587656,2026-06-19T03:13:39.4840733,1068.812496,1045.705964,2137.624991,2,4509400
80711185,2026-06-19T17:46:16.2465867,1068.679792,1044.849317,2137.359583,2,4936544
80645678,2026-06-19T10:10:09.3855264,1068.625274,1019.732330,2137.250548,2,7631568
80714253,2026-06-19T18:06:18.1546980,1068.587700,1027.974756,2137.175399,2,793787
80749951,2026-06-19T22:18:50.1719777,1068.518387,1056.005266,2137.036774,2,5592518
80725532,2026-06-19T19:26:16.0954325,1068.473683,1052.857507,2136.947367,2,4470392
80734697,2026-06-19T20:30:15.8016401,1068.398212,1066.697908,2136.796424,2,4453628
80736037,2026-06-19T20:38:16.9074825,1068.297141,1048.191895,2136.594282,2,4729916
80726359,2026-06-19T19:30:17.2448737,1068.292533,1008.622131,2136.585066,2,2759450
80703267,2026-06-19T16:54:15.9274768,1068.235171,1067.882631,2136.470343,2,3985787
80644511,2026-06-19T10:02:09.1982501,1068.189543,1046.286978,2136.379086,2,4249360
80695230,2026-06-19T15:58:17.3933226,1068.162112,977.997502,2136.324224,2,955790
80739177,2026-06-19T21:02:16.0437066,1068.151696,1066.759763,2136.303392,2,3587873
80606881,2026-06-19T05:30:09.3983028,1068.128550,1029.475122,2136.257101,2,4313496
80710572,2026-06-19T17:42:16.2898859,1068.104747,1064.212470,2136.209495,2,3308384
80737700,2026-06-19T20:50:15.8784262,1068.027392,1064.346074,2136.054784,2,2524207
80730741,2026-06-19T20:02:18.4245460,1067.898175,1059.298276,2135.796350,2,3864962
80671057,2026-06-19T13:14:16.5196374,1067.884375,1062.397193,2135.768751,2,4636087
80724344,2026-06-19T19:18:18.3688256,1067.814090,1030.732825,2135.628179,2,4405115
80736147,2026-06-19T20:38:18.1730217,1067.799344,1064.610894,2135.598687,2,3985408
80647245,2026-06-19T10:22:09.6247764,1067.774741,1029.669202,2135.549482,2,2914150
80716455,2026-06-19T18:22:16.2287067,1067.694639,1054.232470,2135.389278,2,2670684
80566816,2026-06-19T00:45:39.9677682,1067.675899,1040.138309,2135.351799,2,3464270
80736791,2026-06-19T20:42:15.9832978,1067.651594,1060.152844,2135.303187,2,3988884
80639381,2026-06-19T09:26:09.6517468,1067.528921,1050.942299,2135.057842,2,4708557
80624529,2026-06-19T07:38:19.2468562,1067.360062,1052.874373,2134.720124,2,5932767
80621167,2026-06-19T07:14:09.7178273,1067.279546,1053.036604,2134.559092,2,1379283
80671023,2026-06-19T13:14:16.4859599,1067.244697,1044.113841,2134.489395,2,3440249
80731907,2026-06-19T20:10:16.1399959,1067.232983,1058.060899,2134.465967,2,5113732
80664715,2026-06-19T12:30:09.4339534,1067.184348,1055.127711,2134.368697,2,4387232
80667644,2026-06-19T12:50:09.8089001,1067.169366,1059.444870,2134.338731,2,5421824
80565600,2026-06-19T00:37:45.9239058,1067.083187,1044.189239,2134.166374,2,11511984
80743104,2026-06-19T21:30:50.2348539,1067.080427,1051.829665,2134.160853,2,7917743
80762201,2026-06-19T23:42:50.3470152,1066.927367,1054.329132,2133.854734,2,4468701
80613084,2026-06-19T06:18:14.8627462,1066.902922,1046.185769,2133.805843,2,3575044
80616267,2026-06-19T06:38:18.7672817,1066.810270,1049.751310,2133.620540,2,1000410
80648233,2026-06-19T10:30:09.2901614,1066.747932,1036.545513,2133.495865,2,2412804
80763605,2026-06-19T23:54:50.1559592,1066.698972,1060.833181,2133.397944,2,3373092
80759561,2026-06-19T23:26:50.0754025,1066.658654,1046.850464,2133.317309,2,3733168
80713114,2026-06-19T17:58:19.4528030,1066.618295,1062.186994,2133.236589,2,4713927
80762595,2026-06-19T23:46:50.2319124,1066.599437,1057.831383,2133.198873,2,1857701
80678299,2026-06-19T14:02:16.3654813,1066.548438,1030.179918,2133.096875,2,3213528
80750981,2026-06-19T22:26:50.6178600,1066.518918,1055.051074,2133.037835,2,7732697
80598302,2026-06-19T04:30:11.9116488,1066.515372,1063.852114,2133.030743,2,3095650
80712440,2026-06-19T17:54:16.2064260,1066.345130,1046.429088,2132.690261,2,3606830
80599032,2026-06-19T04:34:09.6117284,1066.302563,1053.015725,2132.605125,2,4773128
80742305,2026-06-19T21:27:11.2422276,1066.266160,1045.247198,2132.532321,2,1435731
80643811,2026-06-19T09:58:10.5563514,1066.232416,1026.961183,2132.464831,2,4783847
80620642,2026-06-19T07:10:09.8851922,1066.139859,1047.923064,2132.279719,2,4109146
80648893,2026-06-19T10:34:09.2383483,1066.122051,1031.919888,2132.244102,2,7054298
80711960,2026-06-19T17:50:17.4021123,1066.066897,1042.007426,2132.133793,2,3999097
80669312,2026-06-19T13:02:09.5044595,1066.051906,1054.793390,2132.103812,2,6248093
80722054,2026-06-19T19:02:15.8071430,1066.048416,1064.619019,2132.096833,2,4297794
80613788,2026-06-19T06:22:09.4545554,1065.986610,1044.501378,2131.973220,2,3977468
80574871,2026-06-19T01:45:40.0918870,1065.935352,1056.227613,2131.870705,2,4843244
80593343,2026-06-19T03:54:09.4683464,1065.923930,1018.469614,2131.847860,2,3813189
80763581,2026-06-19T23:54:50.1047763,1065.836856,1027.248509,2131.673712,2,3863877
80741425,2026-06-19T21:18:17.7038934,1065.813539,1039.390776,2131.627079,2,4749984
80581249,2026-06-19T02:29:39.7757829,1065.774592,1060.966903,2131.549184,2,4090084
80666471,2026-06-19T12:42:09.5541197,1065.728434,1054.541298,2131.456868,2,3885542
80627431,2026-06-19T07:58:14.6325509,1065.682714,1013.570366,2131.365428,2,4213444
80756087,2026-06-19T23:02:50.3661621,1065.655868,1040.691673,2131.311735,2,1155779
80634938,2026-06-19T08:54:09.3505450,1065.620301,1057.632861,2131.240602,2,4227660
80723051,2026-06-19T19:10:16.4565473,1065.604979,1047.377281,2131.209958,2,3849499
80680973,2026-06-19T14:22:16.1594317,1065.574493,1040.790710,2131.148986,2,4680724
80750455,2026-06-19T22:22:50.3290967,1065.545055,1037.146700,2131.090110,2,3959451
80762162,2026-06-19T23:42:50.2639841,1065.375410,1055.407557,2130.750820,2,3978716
80763544,2026-06-19T23:54:50.0608977,1065.227144,1054.422007,2130.454287,2,3617489
80588073,2026-06-19T03:17:41.5787205,1065.161102,1057.687753,2130.322205,2,5816355
80590998,2026-06-19T03:38:10.2044007,1065.157892,1048.418912,2130.315784,2,7594630
80566754,2026-06-19T00:45:39.8798544,1065.134585,1043.112304,2130.269170,2,7256330
80755639,2026-06-19T22:58:50.3356844,1065.134424,1021.289883,2130.268847,2,3729265
80740960,2026-06-19T21:14:16.6576192,1065.133635,1020.482315,2130.267269,2,5957149
80619870,2026-06-19T07:06:09.5423000,1065.071808,1062.837722,2130.143617,2,4520231
80657604,2026-06-19T11:38:09.9818509,1065.065044,1039.356163,2130.130089,2,4814229
80669320,2026-06-19T13:02:09.5066015,1065.033707,1048.479550,2130.067413,2,4881807
80752564,2026-06-19T22:38:50.2599868,1064.996221,1028.295689,2129.992443,2,3921059
80741887,2026-06-19T21:22:16.1854345,1064.994311,1031.997828,2129.988623,2,5294658
80577216,2026-06-19T02:01:40.0801128,1064.968572,1064.281510,2129.937143,2,4679150
80644996,2026-06-19T10:06:10.4476760,1064.818161,1062.331391,2129.636323,2,3718028
80760351,2026-06-19T23:30:52.9718304,1064.810876,1055.243271,2129.621752,2,3693541
80605311,2026-06-19T05:18:12.4353158,1064.665678,997.186276,2129.331356,2,4279834
80758535,2026-06-19T23:18:50.4762279,1064.640174,1034.115891,2129.280349,2,4565456
80665226,2026-06-19T12:34:09.3480634,1064.591977,1041.895284,2129.183955,2,5206508
80747750,2026-06-19T22:02:54.5340015,1064.395648,1057.267451,2128.791297,2,5537532
80761056,2026-06-19T23:34:50.4278120,1064.377293,1061.382461,2128.754586,2,4364826
80737701,2026-06-19T20:50:15.8791744,1064.344048,1060.201095,2128.688095,2,3936008
80667029,2026-06-19T12:46:09.2034561,1064.327066,1047.278289,2128.654132,2,3472948
80598301,2026-06-19T04:30:11.9071047,1064.103424,1063.081720,2128.206848,2,1028899
80739845,2026-06-19T21:06:16.1604908,1064.097022,1052.169974,2128.194044,2,5252442
80656329,2026-06-19T11:30:09.1835504,1063.958262,1025.045369,2127.916524,2,4834391
80728542,2026-06-19T19:46:16.0397458,1063.891744,1056.696076,2127.783488,2,4687069
80729047,2026-06-19T19:50:17.8717614,1063.815195,1055.152066,2127.630390,2,5066055
80653481,2026-06-19T11:06:11.4627907,1063.792419,1063.664301,2127.584838,2,660157
80739857,2026-06-19T21:06:16.1724162,1063.782616,1052.015697,2127.565233,2,4587841
80726800,2026-06-19T19:34:15.9439015,1063.750005,1013.293850,2127.500010,2,634630
80734771,2026-06-19T20:30:15.9097736,1063.683029,1014.109391,2127.366059,2,4227735
80653507,2026-06-19T11:06:11.5111358,1063.668499,1051.880578,2127.336998,2,4629412
80566684,2026-06-19T00:45:39.7922970,1063.536553,984.473962,2127.073107,2,4106374
80583488,2026-06-19T02:45:39.4620744,1063.466768,1041.550208,2126.933537,2,3806950
80644474,2026-06-19T10:02:09.1593379,1063.362193,1061.528736,2126.724385,2,3696578
80757472,2026-06-19T23:10:50.2472595,1063.291348,1036.806264,2126.582696,2,4613825
80686004,2026-06-19T14:54:17.8425996,1063.237849,1054.454723,2126.475698,2,459491
80720500,2026-06-19T18:50:16.2431808,1063.235888,1032.800074,2126.471777,2,3118327
80636116,2026-06-19T09:02:09.2663964,1063.191291,1034.338069,2126.382582,2,3038714
80654514,2026-06-19T11:14:10.7423713,1063.163459,1036.450835,2126.326918,2,3635002
80650758,2026-06-19T10:46:09.3221473,1063.123487,1053.861978,2126.246973,2,4118748
80741348,2026-06-19T21:18:17.5790204,1063.079784,1034.661720,2126.159569,2,3610773
80677104,2026-06-19T13:54:16.2558170,1063.064668,1061.705754,2126.129336,2,4798169
80716448,2026-06-19T18:22:16.2159938,1063.010732,1042.246068,2126.021464,2,7169113
80675081,2026-06-19T13:42:16.5058448,1062.948327,1060.669946,2125.896655,2,3151043
80668234,2026-06-19T12:54:09.5570259,1062.945896,1053.117645,2125.891792,2,5521867
80573209,2026-06-19T01:33:40.1547172,1062.919002,1024.446876,2125.838004,2,3763341
80607296,2026-06-19T05:34:09.1710600,1062.906130,1055.758899,2125.812260,2,5287642
80727461,2026-06-19T19:38:17.9867180,1062.852889,1043.385773,2125.705777,2,5986888
80760968,2026-06-19T23:34:50.2521942,1062.780470,1040.150815,2125.560941,2,894671
80757948,2026-06-19T23:14:50.5819940,1062.779324,1001.533059,2125.558649,2,394471
80655427,2026-06-19T11:22:09.0868509,1062.777398,1051.086804,2125.554797,2,3844858
80741802,2026-06-19T21:22:16.0845150,1062.770433,1048.416242,2125.540867,2,4333158
80608913,2026-06-19T05:46:09.4798702,1062.732756,1055.126359,2125.465513,2,1344688
80666516,2026-06-19T12:42:09.6180088,1062.685591,1058.389638,2125.371182,2,648450
80687265,2026-06-19T15:02:16.2113560,1062.661647,1061.203596,2125.323294,2,4028627
80761660,2026-06-19T23:38:50.1271679,1062.624957,1051.205393,2125.249913,2,4542055
80619201,2026-06-19T07:02:09.1439446,1062.606442,1022.564366,2125.212885,2,4577859
80700700,2026-06-19T16:34:16.2806648,1062.575765,1059.662977,2125.151529,2,3800645
80654527,2026-06-19T11:14:10.7443455,1062.506986,1025.091018,2125.013972,2,4911822
80736048,2026-06-19T20:38:17.0063809,1062.464127,1050.492497,2124.928254,2,2982769
80712475,2026-06-19T17:54:16.2574733,1062.398695,1050.478330,2124.797390,2,3681801
80668708,2026-06-19T12:58:10.2637509,1062.392391,1024.919143,2124.784782,2,4248455
80760343,2026-06-19T23:30:52.9570012,1062.388627,1045.274740,2124.777253,2,2368980
80758854,2026-06-19T23:22:50.0281156,1062.385642,1057.485369,2124.771283,2,2765573
80642234,2026-06-19T09:46:09.7997983,1062.344237,1056.164811,2124.688474,2,1559166
80678687,2026-06-19T14:06:16.0091091,1062.303979,1037.337111,2124.607959,2,2282762
80653522,2026-06-19T11:06:11.5499784,1062.296133,1037.093130,2124.592266,2,1889259
80577870,2026-06-19T02:05:39.6432740,1062.286695,1047.405809,2124.573390,2,4447963
80722164,2026-06-19T19:02:15.9685023,1062.195318,1059.952573,2124.390636,2,3944858
80660846,2026-06-19T12:02:09.2345164,1062.190064,1025.954183,2124.380128,2,5254059
80684880,2026-06-19T14:46:16.0781630,1062.160084,1059.284807,2124.320169,2,3092038
80653453,2026-06-19T11:06:11.4510202,1062.135865,1053.375682,2124.271729,2,4831431
80634452,2026-06-19T08:50:10.2470194,1062.092698,1044.450728,2124.185395,2,5227862
80748290,2026-06-19T22:06:50.5140764,1062.082385,1018.081547,2124.164770,2,3700718
80647741,2026-06-19T10:26:09.2516052,1062.071919,1043.069390,2124.143838,2,4242071
80743609,2026-06-19T21:34:50.1953872,1062.071774,1052.863140,2124.143549,2,3929273
80750476,2026-06-19T22:22:50.3704585,1062.061149,1027.965506,2124.122297,2,2828399
80667535,2026-06-19T12:50:09.6534056,1061.950510,1047.716911,2123.901021,2,4507926
80741302,2026-06-19T21:18:17.3163823,1061.931330,1058.120364,2123.862660,2,6862163
80736728,2026-06-19T20:42:15.8860896,1061.798990,1052.422694,2123.597980,2,3392807
80653951,2026-06-19T11:10:09.3681041,1061.721131,1038.664699,2123.442262,2,5149268
80614932,2026-06-19T06:30:09.4578167,1061.706008,1038.536267,2123.412016,2,5140169
80670361,2026-06-19T13:10:18.4548093,1061.624059,1001.599696,2123.248118,2,3750149
80655996,2026-06-19T11:26:11.1159734,1061.614069,1024.765486,2123.228138,2,4571616
80735381,2026-06-19T20:34:15.9331649,1061.528079,1022.942888,2123.056158,2,4097912
80759007,2026-06-19T23:22:50.3146679,1061.508867,1009.249046,2123.017735,2,5998448
80679507,2026-06-19T14:10:16.6035567,1061.499317,1031.178666,2122.998635,2,457417
80715978,2026-06-19T18:18:18.0538215,1061.377245,1060.490046,2122.754489,2,851035
80719332,2026-06-19T18:42:16.1539878,1061.263709,1034.348771,2122.527418,2,6347335
80759553,2026-06-19T23:26:50.0603883,1061.215962,1039.630097,2122.431923,2,4512201
80679885,2026-06-19T14:14:16.3643259,1061.197745,1030.044568,2122.395489,2,3121011
80589295,2026-06-19T03:26:09.5846588,1061.172485,1025.026686,2122.344970,2,4902287
80672697,2026-06-19T13:26:16.2429756,1061.158068,1015.653427,2122.316136,2,5052841
80715342,2026-06-19T18:14:16.0640081,1061.151682,1034.502722,2122.303363,2,3819434
80726792,2026-06-19T19:34:15.9438841,1061.149597,1051.388044,2122.299194,2,3305003
80721382,2026-06-19T18:58:18.8991524,1061.149334,1048.418478,2122.298667,2,5602528
80650065,2026-06-19T10:42:09.2799771,1061.089096,1060.136982,2122.178193,2,4515250
80728585,2026-06-19T19:46:16.1149745,1061.032601,1060.621396,2122.065201,2,4683098
80762588,2026-06-19T23:46:50.2173408,1060.856512,1025.783602,2121.713025,2,5257852
80753256,2026-06-19T22:42:50.2517918,1060.831831,1015.725931,2121.663661,2,6585199
80710092,2026-06-19T17:38:21.4567944,1060.737360,1032.993440,2121.474721,2,3116197
80580198,2026-06-19T02:21:39.4007618,1060.719249,1059.213907,2121.438499,2,5889308
80650113,2026-06-19T10:42:09.3569748,1060.707016,1056.014353,2121.414033,2,4841162
80603183,2026-06-19T05:02:09.6702210,1060.671114,1023.413162,2121.342227,2,5770543
80721430,2026-06-19T18:58:19.1425786,1060.651403,1039.248584,2121.302806,2,5632931
80762090,2026-06-19T23:42:50.1374013,1060.540142,1052.028947,2121.080284,2,5472322
80698846,2026-06-19T16:22:16.0762251,1060.444333,1045.229473,2120.888666,2,4155387
80667063,2026-06-19T12:46:09.2398862,1060.407914,1024.527431,2120.815827,2,3597761
80653965,2026-06-19T11:10:09.3798218,1060.391381,1048.490239,2120.782761,2,3099356
80719824,2026-06-19T18:46:16.4230847,1060.315679,1026.634787,2120.631359,2,1460130
80560723,2026-06-19T00:01:39.9617215,1060.257196,1023.841044,2120.514393,2,4312374
80687129,2026-06-19T15:02:15.9998524,1060.229200,1029.128057,2120.458400,2,4400842
80646876,2026-06-19T10:18:10.6540956,1060.180932,1048.620510,2120.361864,2,3283686
80586499,2026-06-19T03:05:39.5679950,1060.023628,1006.985559,2120.047257,2,2901705
80690117,2026-06-19T15:22:16.2043927,1059.996875,1059.195922,2119.993751,2,2138795
80647793,2026-06-19T10:26:09.3265916,1059.942478,1043.254665,2119.884955,2,4615224
80752592,2026-06-19T22:38:50.3285646,1059.926527,1050.836670,2119.853054,2,5186771
80740827,2026-06-19T21:14:16.2814351,1059.893489,1057.905050,2119.786978,2,3766253
80578516,2026-06-19T02:09:40.1061319,1059.854827,1056.610383,2119.709653,2,2972082
80610581,2026-06-19T05:58:11.4578180,1059.846383,1031.065577,2119.692766,2,4572715
80643888,2026-06-19T09:58:11.4115453,1059.767964,1055.119102,2119.535929,2,5382220
80735390,2026-06-19T20:34:15.9643643,1059.737092,1033.484430,2119.474184,2,2115863
80668199,2026-06-19T12:54:09.5217751,1059.666637,1041.888754,2119.333274,2,4302681
80561420,2026-06-19T00:05:40.4558165,1059.657448,1048.650011,2119.314897,2,3453990
80741893,2026-06-19T21:22:16.1985432,1059.617686,1045.954791,2119.235373,2,8095749
80579177,2026-06-19T02:13:39.6689533,1059.518566,1053.111288,2119.037131,2,4856611
80717523,2026-06-19T18:30:16.0705736,1059.474499,1053.883955,2118.948999,2,1111771
80734157,2026-06-19T20:26:15.9397843,1059.305171,1045.091888,2118.610343,2,2628969
80731205,2026-06-19T20:06:15.7491078,1059.295570,1018.812518,2118.591141,2,4741903
80711871,2026-06-19T17:50:17.2601082,1059.242904,1052.176704,2118.485808,2,822622
80738142,2026-06-19T20:54:15.7219862,1059.199439,1030.259167,2118.398878,2,4824902
80571872,2026-06-19T01:21:39.9603331,1059.174710,1044.252958,2118.349420,2,3513011
80751377,2026-06-19T22:30:50.0935711,1059.039785,1019.836301,2118.079570,2,5465588
80737208,2026-06-19T20:46:15.7635215,1058.981699,1055.284635,2117.963398,2,1606785
80737773,2026-06-19T20:50:16.0020517,1058.941533,1009.122830,2117.883065,2,4084206
80672710,2026-06-19T13:26:16.2583712,1058.912535,1040.911140,2117.825069,2,4093190
80756126,2026-06-19T23:02:50.4677814,1058.863308,1024.253114,2117.726617,2,4379243
80707150,2026-06-19T17:18:16.9049714,1058.841401,1051.460853,2117.682802,2,854183
80627475,2026-06-19T07:58:15.8943393,1058.828204,1055.954160,2117.656409,2,3101284
80592869,2026-06-19T03:50:10.1678926,1058.800761,1026.173121,2117.601521,2,1915689
80590424,2026-06-19T03:34:09.3068701,1058.797599,1042.240370,2117.595198,2,4925111
80705829,2026-06-19T17:10:16.2392100,1058.691361,1017.722079,2117.382723,2,4833822
80647282,2026-06-19T10:22:09.6628047,1058.666061,1039.536555,2117.332122,2,7734093
80581658,2026-06-19T02:33:39.4986178,1058.615150,1040.748386,2117.230301,2,5349902
80627937,2026-06-19T08:02:09.5189629,1058.603878,1055.715417,2117.207756,2,4324733
80740935,2026-06-19T21:14:16.2356308,1058.585757,1012.321818,2117.171514,2,4715128
80679523,2026-06-19T14:10:16.8039726,1058.489215,1031.495641,2116.978430,2,6708531
80665343,2026-06-19T12:34:09.5056183,1058.461507,1036.891179,2116.923014,2,5609868
80760327,2026-06-19T23:30:52.9407539,1058.461206,1046.941530,2116.922411,2,4343543
80753227,2026-06-19T22:42:50.1874362,1058.358592,1030.387085,2116.717183,2,3402246
80724943,2026-06-19T19:22:16.6050093,1058.322177,1025.204054,2116.644353,2,3540842
80653461,2026-06-19T11:06:11.4579310,1058.305672,1031.542318,2116.611344,2,1578747
80693509,2026-06-19T15:46:16.4054899,1058.302658,1033.362272,2116.605316,2,1705339
